fecha,year,mes,logo,color,procedencia,peso_mg,diametro_mm,divisible,imagen,imagen_rear,sustancia_1,valor_1_mg,unidad_1,sustancia_2,valor_2_mg,unidad_2,sustancia_3,valor_3_mg,unidad_3,sustancia_4,valor_4_mg,unidad_4,sustancia_5,valor_5_mg,unidad_5,sustancia_6,valor_6_mg,unidad_6,sustancia_7,valor_7_mg,unidad_7,sustancia_8,valor_8_mg,unidad_8,sustancia_9,valor_9_mg,unidad_9,sustancia_10,valor_10_mg,unidad_10,sustancia_11,valor_11_mg,unidad_11,ruta_imagen,ruta_imagen_rear
2016-07-27,2016,7,Apple,Verde,Baleares,292,8,,https://api.energycontrol.org/pilltable/images/ec99618.5c0c64.jpg,,Etilfenidato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec99618.5c0c64.jpg,
2016-07-27,2016,7,Lego,Naranja,Baleares,427,11,,https://api.energycontrol.org/pilltable/images/ec99617.5fa3d2.jpg,,MDMA,200.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec99617.5fa3d2.jpg,
2016-07-27,2016,7,Pitufo,Amarillo,Baleares,195,8,,https://api.energycontrol.org/pilltable/images/ec99616.8ed109.jpg,,MDMA,36.0,mg,Benzocaína,7.0,mg,Butilona (bk-MDMB),,,Metilona,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec99616.8ed109.jpg,
2016-07-27,2016,7,Otros,Azul,Baleares,245,8,,https://api.energycontrol.org/pilltable/images/ec99615.d7e9dc.jpg,,MDMA,65.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec99615.d7e9dc.jpg,
2016-07-27,2016,7,Tesla,Azul,Baleares,595,14,,https://api.energycontrol.org/pilltable/images/ec99620.7a272b.jpg,,MDMA,158.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec99620.7a272b.jpg,
2016-08-05,2016,8,,Azul,A Coruña,264,5,,https://api.energycontrol.org/pilltable/images/99810.311e3c.jpg,,N-Ethyl-Pentylone (bk-EBDP),,,Cafeína,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\99810.311e3c.jpg,
2016-08-18,2016,8,,Verde,Murcia,137,7,,https://api.energycontrol.org/pilltable/images/ec100188.f33fba.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100188.f33fba.jpg,
2016-08-26,2016,8,Hello Kitty,Rosa,Madrid,295,9,,https://api.energycontrol.org/pilltable/images/99829.a99a9d.jpg,,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\99829.a99a9d.jpg,
2016-08-26,2016,8,Transformer,Rosa,Lugo,308,9,,https://api.energycontrol.org/pilltable/images/99830.1a8897.jpg,,MDMA,,,Diluyente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\99830.1a8897.jpg,
2016-08-29,2016,8,Corazón,Rojo,Sevilla,0,0,,https://api.energycontrol.org/pilltable/images/99865.168068.jpg,,MDMA,,,Metanfetamina,,,Cafeína,,,Diluyente,,,,,,,,,,,,,,,,,,,,,,,,imagenes\99865.168068.jpg,
2016-08-29,2016,8,Ruta 66,Marrón,Barcelona,0,0,,https://api.energycontrol.org/pilltable/images/ruta66a.7a82b3.jpg,,MDMA,,,Diluyente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ruta66a.7a82b3.jpg,
2016-08-29,2016,8,Calavera,Azul,Valencia,0,0,,https://api.energycontrol.org/pilltable/images/99887.334351.jpg,,MDMA,,,Diluyente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\99887.334351.jpg,
2016-08-29,2016,8,Otros,Rosa,Castellón,0,0,,https://api.energycontrol.org/pilltable/images/engendrorosa.efcbeb.jpg,,MDMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\engendrorosa.efcbeb.jpg,
2016-08-31,2016,8,Minion,Verde,Castellón,0,0,,https://api.energycontrol.org/pilltable/images/minon rosa verde.f9f66e.jpg,,MDMA,,,Diluyente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\minon rosa verde.f9f66e.jpg,
2016-08-31,2016,8,Rolex,Amarillo,Castellón,0,0,,https://api.energycontrol.org/pilltable/images/99909.994c30.jpg,,MDMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\99909.994c30.jpg,
2016-08-31,2016,8,Superman,Rosa,Murcia,198,9,,https://api.energycontrol.org/pilltable/images/ec99894.ad2702.jpg,,MDMA,103.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec99894.ad2702.jpg,
2016-09-05,2016,9,Silver,Gris,Castellón,0,0,,https://api.energycontrol.org/pilltable/images/silver.ff0bf2.jpg,,Ninguna sustancia activa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\silver.ff0bf2.jpg,
2016-09-05,2016,9,Hello Kitty,Verde,Castellón,0,0,,https://api.energycontrol.org/pilltable/images/kitty verde.15897c.jpg,,Ninguna sustancia activa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\kitty verde.15897c.jpg,
2016-09-08,2016,9,Superman,Azul,A Coruña,275,8,,https://api.energycontrol.org/pilltable/images/ec100119.238abd.jpg,,MDMA,,mg,N-Ethyl-Pentylone (bk-EBDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100119.238abd.jpg,
2016-09-12,2016,9,,Azul,Almería,253,8,,https://api.energycontrol.org/pilltable/images/ec100188.3d9788.jpg,,MDMA,92.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100188.3d9788.jpg,
2016-09-15,2016,9,,Amarillo,Madrid,116,6,,https://api.energycontrol.org/pilltable/images/Imagen 001.b1e026.jpg,,2C-I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\Imagen 001.b1e026.jpg,
2016-09-26,2016,9,No identificable,Rosa,Baleares,259,8,,https://api.energycontrol.org/pilltable/images/ec100446.bb264f.jpg,,Cafeína,162.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100446.bb264f.jpg,
2016-09-26,2016,9,Otros,Beige,Baleares,394,11,,https://api.energycontrol.org/pilltable/images/ec100445.de4f2f.jpg,,MDMA,136.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100445.de4f2f.jpg,
2016-09-26,2016,9,Otros,Verde,Baleares,243,8,,https://api.energycontrol.org/pilltable/images/ec100443.3e0171.jpg,,MDMA,83.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100443.3e0171.jpg,
2016-09-26,2016,9,Corazón,Verde,Baleares,308,9,,https://api.energycontrol.org/pilltable/images/ec100440.f4de35.jpg,,MDMA,139.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100440.f4de35.jpg,
2016-09-26,2016,9,Corazón,Rosa,Baleares,341,9,,https://api.energycontrol.org/pilltable/images/ec100439.7f6e33.jpg,,MDMA,128.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100439.7f6e33.jpg,
2016-09-26,2016,9,Netflix,Gris,Baleares,401,10,,https://api.energycontrol.org/pilltable/images/ec100438-rev.53e1fd.jpg,,MDMA,97.0,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100438-rev.53e1fd.jpg,
2016-09-26,2016,9,Music On,Gris,Barcelona,367,14,,https://api.energycontrol.org/pilltable/images/ec100437.bfd782.jpg,,MDMA,158.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100437.bfd782.jpg,
2016-09-26,2016,9,Nespresso,Gris,Baleares,390,10,,https://api.energycontrol.org/pilltable/images/ec100436-rev.0ecfaf.jpg,,MDMA,97.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100436-rev.0ecfaf.jpg,
2016-09-26,2016,9,Nespresso,Gris,Baleares,400,10,,https://api.energycontrol.org/pilltable/images/ec100435-rev.c8c4c9.jpg,,MDMA,96.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100435-rev.c8c4c9.jpg,
2016-09-26,2016,9,Music On,Gris,Barcelona,366,14,,https://api.energycontrol.org/pilltable/images/ec100429.8d3892.jpg,,MDMA,152.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100429.8d3892.jpg,
2016-09-26,2016,9,Botella de Champagne,Rosa,Barcelona,413,10,,https://api.energycontrol.org/pilltable/images/ec100421.c1dd64.jpg,,MDMA,133.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100421.c1dd64.jpg,
2016-09-26,2016,9,,Rosa,Barcelona,120,6,,https://api.energycontrol.org/pilltable/images/ec100441-2cb.f61cdf.jpg,,2C-B,10.0,mg,Cafeína,,,2C-H,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100441-2cb.f61cdf.jpg,
2016-09-26,2016,9,No identificable,Naranja,Barcelona,123,6,,https://api.energycontrol.org/pilltable/images/ec100408.060dd5.jpg,,Sacarosa,,,2C-B,15.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100408.060dd5.jpg,
2016-09-27,2016,9,Otros,Blanco,Castellón,0,0,,https://api.energycontrol.org/pilltable/images/trankimazin.d0108b.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\trankimazin.d0108b.jpg,
2016-09-27,2016,9,No identificable,Blanco,Castellón,0,0,,https://api.energycontrol.org/pilltable/images/aspirina.eaa5e5.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\aspirina.eaa5e5.jpg,
2016-09-29,2016,9,Android,Verde,Madrid,333,13,,https://api.energycontrol.org/pilltable/images/Imagen 0003.942397.jpg,,MDMA,98.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\Imagen 0003.942397.jpg,
2016-09-29,2016,9,Obama,Azul,Madrid,390,11,,https://api.energycontrol.org/pilltable/images/Imagen.daafd0.jpg,,5-MEO-MiPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\Imagen.daafd0.jpg,
2016-10-03,2016,10,,Marrón,Barcelona,422,8,,https://api.energycontrol.org/pilltable/images/ec100568.c36f4e.jpg,,2C-B,11.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100568.c36f4e.jpg,
2016-10-03,2016,10,,Rosa,Barcelona,436,12,,https://api.energycontrol.org/pilltable/images/ec100581.482355.jpg,,MDMA,157.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100581.482355.jpg,
2016-10-04,2016,10,Chupa Chups,Verde,Granada,393,9,,https://api.energycontrol.org/pilltable/images/ec100595.47c642.jpg,,MDMA,171.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100595.47c642.jpg,
2016-10-04,2016,10,Corazón,Rosa,Sevilla,398,0,,https://api.energycontrol.org/pilltable/images/ec100587.88c44e.jpg,,MDMA,72.0,mg,Fenetilamina,,,Cafeína,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100587.88c44e.jpg,
2016-10-04,2016,10,Rolex,Rosa,Sevilla,231,8,,https://api.energycontrol.org/pilltable/images/ec100586.87bb2f.jpg,,Ninguna sustancia activa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100586.87bb2f.jpg,
2016-10-05,2016,10,Darth Vader,Verde,Vizcaya,406,0,,https://api.energycontrol.org/pilltable/images/db.5190fc.jpg,,MDMA,,,Diluyente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\db.5190fc.jpg,
2016-10-05,2016,10,Porsche,Marrón,Madrid,350,0,,https://api.energycontrol.org/pilltable/images/porsche.72c653.jpg,,MDMA,,,Diluyente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\porsche.72c653.jpg,
2016-10-05,2016,10,Rolls Royce,Verde,Baleares,486,7,,https://api.energycontrol.org/pilltable/images/rollsroyce.72edb2.jpg,,MDMA,,,Diluyente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\rollsroyce.72edb2.jpg,
2016-10-06,2016,10,Obama,Azul,Madrid,318,9,,https://api.energycontrol.org/pilltable/images/Imagen 004.d6cefa.jpg,,5-MEO-MiPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\Imagen 004.d6cefa.jpg,
2016-10-06,2016,10,Hello Kitty,Marrón,Madrid,502,0,,https://api.energycontrol.org/pilltable/images/100628a.9df12f.jpg,,MDMA,123.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\100628a.9df12f.jpg,
2016-10-10,2016,10,Louis Vuitton LV,Amarillo claro,Barcelona,370,12,,https://api.energycontrol.org/pilltable/images/ec100660.41cd95.jpg,,MDMA,120.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100660.41cd95.jpg,
2016-10-10,2016,10,Whatsapp,Verde,Barcelona,272,11,,https://api.energycontrol.org/pilltable/images/ec100685.80cb79.jpg,,MDMA,112.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100685.80cb79.jpg,
2016-10-17,2016,10,Otros,Rojo,Barcelona,466,12,,https://api.energycontrol.org/pilltable/images/ec100743.ef5b38.jpg,,MDMA,161.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100743.ef5b38.jpg,
2016-10-18,2016,10,Estrella,Amarillo,Baleares,344,11,,https://api.energycontrol.org/pilltable/images/100757_2.6df35c.jpg,,MDMA,127.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\100757_2.6df35c.jpg,
2016-10-24,2016,10,Rolex,Amarillo,Barcelona,298,9,,https://api.energycontrol.org/pilltable/images/ec100835.63f61a.jpg,,MDMA,119.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100835.63f61a.jpg,
2016-10-24,2016,10,Red Bull,Rosa,Barcelona,450,10,,https://api.energycontrol.org/pilltable/images/redbullrosa.9d07cf.jpg,,MDMA,212.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\redbullrosa.9d07cf.jpg,
2016-10-24,2016,10,Estrella,Rosa,Segovia,275,10,,https://api.energycontrol.org/pilltable/images/ec100836.0a9883.jpg,,MDMA,124.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100836.0a9883.jpg,
2016-11-03,2016,11,Heissenberg,Naranja,Granada,369,10,,https://api.energycontrol.org/pilltable/images/ec100904.3aedc6.jpg,,MDA,31.0,mg,Cafeína,7.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100904.3aedc6.jpg,
2016-11-03,2016,11,Masserati,Rosa,Murcia,547,15,,https://api.energycontrol.org/pilltable/images/ec100906.7fb827.jpg,,MDMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100906.7fb827.jpg,
2016-11-03,2016,11,No identificable,Verde,Granada,148,7,,https://api.energycontrol.org/pilltable/images/ec100905.b58482.jpg,,Sacarosa,,,5-MEO-MiPT,,mg,2C-E,2.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100905.b58482.jpg,
2016-11-07,2016,11,Louis Vuitton LV,Rosa,Barcelona,377,12,,https://api.energycontrol.org/pilltable/images/ec101022.e90fb3.jpg,,MDMA,135.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec101022.e90fb3.jpg,
2016-11-07,2016,11,Gold,Beige,Barcelona,299,10,,https://api.energycontrol.org/pilltable/images/ec101019.cb4ca0.jpg,,MDMA,116.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec101019.cb4ca0.jpg,
2016-11-07,2016,11,XTC,Rosa,Barcelona,438,12,,https://api.energycontrol.org/pilltable/images/ec101016.6bbfce.jpg,,MDMA,130.0,mg,Anfetamina Sulfato,53.0,%,Cafeína,22.0,%,DPIA,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec101016.6bbfce.jpg,
2016-11-07,2016,11,Mitsubishi,Rosa,Barcelona,257,8,,https://api.energycontrol.org/pilltable/images/ec101011.ca763c.jpg,,MDMA,90.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec101011.ca763c.jpg,
2016-11-07,2016,11,Mono de Whatsapp,Blanco Oscuro,A Coruña,430,10,,https://api.energycontrol.org/pilltable/images/ec101006.f23f05.jpg,,MDMA,199.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec101006.f23f05.jpg,
2016-11-07,2016,11,Mitsubishi,Verde,Tarragona,261,9,,https://api.energycontrol.org/pilltable/images/ec100969.8c66d6.jpg,,m-CPP,42.0,mg,metoclopramida,25.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec100969.8c66d6.jpg,
2016-11-07,2016,11,Music On,Gris,Barcelona,357,13,,https://api.energycontrol.org/pilltable/images/ec101021.8e8fdb.jpg,,MDMA,205.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec101021.8e8fdb.jpg,
2016-11-07,2016,11,,Naranja,Barcelona,80,0,,https://api.energycontrol.org/pilltable/images/ec101027.45a489.jpg,,Anfetamina Sulfato,13.0,%,Cafeína,13.0,%,DPIA,,,N-formilmetanfetamina,,,Subproductes de síntesis,,,,,,,,,,,,,,,,,,,,,imagenes\ec101027.45a489.jpg,
2016-11-10,2016,11,Louis Vuitton LV,Marrón,Madrid,371,13,,https://api.energycontrol.org/pilltable/images/IMG-20161110-WA0015.8c70e0.jpg,,MDMA,70.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\IMG-20161110-WA0015.8c70e0.jpg,
2016-11-10,2016,11,Hello Kitty,Rosa,Madrid,333,8,,https://api.energycontrol.org/pilltable/images/IMG-20161110-WA0011.e5a762.jpg,,MDA,137.0,mg,Cafeína,17.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\IMG-20161110-WA0011.e5a762.jpg,
2016-11-14,2016,11,Rolex,Amarillo,Barcelona,298,9,,https://api.energycontrol.org/pilltable/images/ec101138.aefe69.jpg,,MDMA,130.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec101138.aefe69.jpg,
2016-11-16,2016,11,Hello Kitty,Marrón,Madrid,506,13,,https://api.energycontrol.org/pilltable/images/101150.01e1c6.jpg,,MDMA,116.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\101150.01e1c6.jpg,
2016-11-16,2016,11,Gold,Beige,Madrid,187,10,,https://api.energycontrol.org/pilltable/images/101149.3a6194.jpg,,MDMA,87.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\101149.3a6194.jpg,
2016-11-21,2016,11,Rolls Royce,Amarillo,Barcelona,455,13,,https://api.energycontrol.org/pilltable/images/ec101231.82398e.jpg,,MDMA,214.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ec101231.82398e.jpg,
2016-11-24,2016,11,Hello Kitty,Rosa,Madrid,331,0,,https://api.energycontrol.org/pilltable/images/IMG-20161110-WA0011.e5a762.e29e34.jpg,,MDA,103.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\IMG-20161110-WA0011.e5a762.e29e34.jpg,
2016-12-12,2016,12,Whatsapp,Verde,Barcelona,290,11,,https://api.energycontrol.org/pilltable/images/101497.b129b9.jpg,,MDMA,138.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\101497.b129b9.jpg,
2016-12-22,2016,12,Rolex,Rosa,Barcelona,0,0,,https://api.energycontrol.org/pilltable/images/101667.bdf41c.jpg,,MDMA,29.0,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\101667.bdf41c.jpg,
2016-12-28,2016,12,Warner Bros,Rosa,Barcelona,370,0,,https://api.energycontrol.org/pilltable/images/IMG_9525.83e7aa.jpg,,MDMA,166.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\IMG_9525.83e7aa.jpg,
2017-01-09,2017,1,Music On,Gris,Barcelona,352,13,,https://api.energycontrol.org/pilltable/images/101978-rev.8beb54.jpg,,MDMA,212.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\101978-rev.8beb54.jpg,
2017-01-12,2017,1,Ángel,Verde,Barcelona,441,35,,https://api.energycontrol.org/pilltable/images/102061.782d67.jpg,,MDMA,187.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\102061.782d67.jpg,
2017-01-12,2017,1,Heissenberg,Rosa,Madrid,349,10,,https://api.energycontrol.org/pilltable/images/102098.e529d9.jpg,,MDMA,139.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\102098.e529d9.jpg,
2017-01-12,2017,1,,Azul,Madrid,405,9,,https://api.energycontrol.org/pilltable/images/102093.d9acfc.jpg,,MDMA,183.0,mg,Sildenafil,30.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\102093.d9acfc.jpg,
2017-01-12,2017,1,Diamante,Verde,Madrid,295,10,,https://api.energycontrol.org/pilltable/images/102071.8e7dca.jpg,,MDMA,102.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\102071.8e7dca.jpg,
2017-01-12,2017,1,Silver,Gris,Baleares,430,13,,https://api.energycontrol.org/pilltable/images/429904105_13041988113989648240.bebf76.jpg,,MDMA,210.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\429904105_13041988113989648240.bebf76.jpg,
2017-01-12,2017,1,Rolex,Marrón,Madrid,422,8,,https://api.energycontrol.org/pilltable/images/102060.d20792.jpg,,2C-B,8.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\102060.d20792.jpg,
2017-01-16,2017,1,Silver,Gris,Barcelona,475,13,,https://api.energycontrol.org/pilltable/images/102110_1.46798e.jpg,,MDMA,240.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\102110_1.46798e.jpg,
2017-01-16,2017,1,,Naranja,Barcelona,118,13,,https://api.energycontrol.org/pilltable/images/102121.bc3b63.jpg,,2C-B,7.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\102121.bc3b63.jpg,
2017-01-16,2017,1,Silver,Gris,Barcelona,440,13,,https://api.energycontrol.org/pilltable/images/102157.457e6a.jpg,,MDMA,217.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\102157.457e6a.jpg,
2017-01-16,2017,1,Trebol,Verde,Barcelona,422,9,,https://api.energycontrol.org/pilltable/images/102157.1ce5c2.jpg,,Alfa-PVP,54.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\102157.1ce5c2.jpg,
2017-01-16,2017,1,,Azul,Barcelona,433,9,,https://api.energycontrol.org/pilltable/images/102158.0e24fa.jpg,,MDMA,184.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\102158.0e24fa.jpg,
2017-01-23,2017,1,Domino,Amarillo claro,Barcelona,437,13,,https://api.energycontrol.org/pilltable/images/102304.83fc91.jpg,,MDMA,107.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\102304.83fc91.jpg,
2017-01-23,2017,1,The North Face,Azul,Barcelona,321,12,,https://api.energycontrol.org/pilltable/images/102274.b8a0e3.jpg,,MDMA,120.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\102274.b8a0e3.jpg,
2017-01-23,2017,1,Mono de Whatsapp,Blanco Oscuro,Barcelona,435,10,,https://api.energycontrol.org/pilltable/images/102252.17cf7a.jpg,,MDMA,60.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\102252.17cf7a.jpg,
2017-01-23,2017,1,Corazón,Azul,Barcelona,367,8,,https://api.energycontrol.org/pilltable/images/102253.5caa4b.jpg,,MDMA,139.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\102253.5caa4b.jpg,
2017-01-23,2017,1,Rolex,Amarillo,Barcelona,310,9,,https://api.energycontrol.org/pilltable/images/102314.f52c8a.jpg,,MDMA,103.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\102314.f52c8a.jpg,
2017-01-23,2017,1,,Amarillo,Barcelona,250,8,,https://api.energycontrol.org/pilltable/images/102305.36534d.jpg,,MDMA,99.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\102305.36534d.jpg,
2017-01-23,2017,1,,Amarillo claro,Barcelona,358,12,,https://api.energycontrol.org/pilltable/images/102254.e1909b.jpg,,MDMA,118.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\102254.e1909b.jpg,
2017-01-26,2017,1,Android,Amarillo,Madrid,0,0,,https://api.energycontrol.org/pilltable/images/Imagen 019.15205d.jpg,,MDMA,116.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\Imagen 019.15205d.jpg,
2017-01-26,2017,1,,Blanco,Barcelona,396,10,,https://api.energycontrol.org/pilltable/images/20170126_193832.d779a1.jpg,,Anfetamina Sulfato,,,Teofilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\20170126_193832.d779a1.jpg,
2017-01-30,2017,1,Music On,Gris,Barcelona,365,14,,https://api.energycontrol.org/pilltable/images/102447.ea07bd.jpg,,MDMA,196.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\102447.ea07bd.jpg,
2017-01-30,2017,1,Mitsubishi,Blanco,Barcelona,394,10,,https://api.energycontrol.org/pilltable/images/102406.ebbfc2.jpg,,"2,3-Diclorophenylpiperazine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\102406.ebbfc2.jpg,
2017-01-30,2017,1,Mitsubishi,Blanco,Barcelona,519,10,,https://api.energycontrol.org/pilltable/images/102406.10eabd.jpg,,"2,3-Diclorophenylpiperazine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\102406.10eabd.jpg,
2017-01-30,2017,1,Silver,Gris,Barcelona,455,5,,https://api.energycontrol.org/pilltable/images/102404.58d415.jpg,,MDMA,199.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\102404.58d415.jpg,
2017-01-30,2017,1,Rolex,Amarillo,Barcelona,312,4,,https://api.energycontrol.org/pilltable/images/102400.d1824d.jpg,,MDMA,126.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\102400.d1824d.jpg,
2017-02-02,2017,2,Rolls Royce,Amarillo,Baleares,393,12,,https://api.energycontrol.org/pilltable/images/16523986_10212360496677926_383343188_o.a3004c.jpg,,MDMA,141.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\16523986_10212360496677926_383343188_o.a3004c.jpg,
2017-02-06,2017,2,Delfin,Naranja,Barcelona,319,7,,https://api.energycontrol.org/pilltable/images/102571.5b748a.jpg,,MDMA,106.0,mg,Subproductes de síntesis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\102571.5b748a.jpg,
